id,key,value,type
2596109120,city,Delft,addr
2596109120,street,Balthasar van der Polweg,addr
2596109120,date,2014-10-30,source
2596109120,postcode,2628AW,addr
2596109120,housenumber,98,addr
2596109170,city,Delft,addr
2596109170,housenumber,12,addr
2596109170,postcode,2627AM,addr
2596109170,street,Leeuwenstein,addr
2596109170,name,Kwantum,regular
2596109170,shop,furniture,regular
2596109170,source,BAG,regular
2596109170,date,2014-10-30,source
2596109170,website,www.kwantum.nl,regular
2596109170,wheelchair,yes,regular
2596719939,source,BAG,regular
2596719939,city,Delft,addr
2596719939,street,Beukenlaan,addr
2596719939,date,2014-10-30,source
2596719939,postcode,2612VC,addr
2596719939,housenumber,1,addr
2596720011,source,BAG,regular
2596720011,city,Delft,addr
2596720011,street,Kopkas,addr
2596720011,date,2014-10-30,source
2596720011,postcode,2614SB,addr
2596720011,housenumber,1,addr
2596720304,source,BAG,regular
2596720304,city,Delft,addr
2596720304,street,Ternatestraat,addr
2596720304,date,2014-10-30,source
2596720304,postcode,2612AW,addr
2596720304,housenumber,1,addr
2596720637,source,BAG,regular
2596720637,city,Delft,addr
2596720637,street,Celebesstraat,addr
2596720637,date,2014-10-30,source
2596720637,postcode,2612AK,addr
2596720637,housenumber,10,addr
2596721037,source,BAG,regular
2596721037,city,Delft,addr
2596721037,street,Maria van Oosterwijckstraat,addr
2596721037,date,2014-10-30,source
2596721037,postcode,2612XC,addr
2596721037,housenumber,10,addr
2596721292,source,BAG,regular
2596721292,city,Delft,addr
2596721292,street,Van Adrichemstraat,addr
2596721292,date,2014-10-30,source
2596721292,postcode,2614BV,addr
2596721292,housenumber,10,addr
2596721593,source,BAG,regular
2596721593,city,Delft,addr
2596721593,street,Delfgauwseweg,addr
2596721593,date,2014-10-30,source
2596721593,postcode,2628EJ,addr
2596721593,housenumber,101,addr
2596721881,source,BAG,regular
2596721881,city,Delft,addr
2596721881,street,Nieuwe Plantage,addr
2596721881,date,2014-10-30,source
2596721881,postcode,2611XV,addr
2596721881,housenumber,103,addr
2596722121,source,BAG,regular
2596722121,city,Delft,addr
2596722121,street,Oostblok,addr
2596722121,date,2014-10-30,source
2596722121,postcode,2612KM,addr
2596722121,housenumber,105,addr
2596722202,source,BAG,regular
2596722202,city,Delft,addr
2596722202,street,Van der Lelijstraat,addr
2596722202,date,2014-10-30,source
2596722202,postcode,2614EJ,addr
2596722202,housenumber,107,addr
2596722408,source,BAG,regular
2596722408,city,Delft,addr
2596722408,street,Alyd Buserstraat,addr
2596722408,date,2014-10-30,source
2596722408,postcode,2612RJ,addr
2596722408,housenumber,11,addr
2596722749,source,BAG,regular
2596722749,city,Delft,addr
2596722749,street,Kopkas,addr
2596722749,date,2014-10-30,source
2596722749,postcode,2614SB,addr
2596722749,housenumber,11,addr
2596722819,source,BAG,regular
2596722819,city,Delft,addr
2596722819,street,Tweemolentjeskade,addr
2596722819,date,2014-10-30,source
2596722819,postcode,2612XW,addr
2596722819,housenumber,11,addr
2596723000,source,BAG,regular
2596723000,city,Rijswijk,addr
2596723000,street,Delftweg,addr
2596723000,date,2014-10-30,source
2596723000,postcode,2289BC,addr
2596723000,housenumber,111,addr
2596723136,source,BAG,regular
2596723136,city,Delft,addr
2596723136,street,Oude IJsbaan,addr
2596723136,date,2014-10-30,source
2596723136,postcode,2612NC,addr
2596723136,housenumber,113,addr
2596723196,source,BAG,regular
2596723196,city,Delft,addr
2596723196,street,Frederik Hendrikstraat,addr
2596723196,date,2014-10-30,source
2596723196,postcode,2628TA,addr
2596723196,housenumber,115A,addr
2596723249,source,BAG,regular
2596723249,city,Delft,addr
2596723249,street,Sint Jorisweg,addr
2596723249,date,2014-10-30,source
2596723249,postcode,2612EV,addr
2596723249,housenumber,118,addr
2596723299,source,BAG,regular
2596723299,city,Delft,addr
2596723299,street,Doctor Schaepmanstraat,addr
2596723299,date,2014-10-30,source
2596723299,postcode,2612PM,addr
2596723299,housenumber,12,addr
2596723388,source,BAG,regular
2596723388,city,Den Hoorn,addr
2596723388,street,Noordhoornseweg,addr
2596723388,date,2014-10-30,source
2596723388,postcode,2635GC,addr
2596723388,housenumber,12,addr
2596723439,source,BAG,regular
2596723439,city,Rijswijk,addr
2596723439,street,Van Zijlweg,addr
2596723439,date,2014-10-30,source
2596723439,postcode,2286KS,addr
2596723439,housenumber,12,addr
2596723491,source,BAG,regular
2596723491,city,Delft,addr
2596723491,street,Clara van Sparwoudestraat,addr
2596723491,date,2014-10-30,source
2596723491,postcode,2612RW,addr
2596723491,housenumber,122,addr
2596723586,source,BAG,regular
2596723586,city,Delft,addr
2596723586,street,Haagweg,addr
2596723586,date,2014-10-30,source
2596723586,postcode,2612CR,addr
2596723586,housenumber,125,addr
2596723688,source,BAG,regular
2596723688,city,Delft,addr
2596723688,street,Oostblok,addr
2596723688,date,2014-10-30,source
2596723688,postcode,2612PG,addr
2596723688,housenumber,128,addr
2596723749,source,BAG,regular
2596723749,city,Delft,addr
2596723749,street,Fabritiusstraat,addr
2596723749,date,2014-10-30,source
2596723749,postcode,2612HM,addr
2596723749,housenumber,13,addr
2596723831,source,BAG,regular
2596723831,city,Delft,addr
2596723831,street,Rembrandtstraat,addr
2596723831,date,2014-10-30,source
2596723831,postcode,2612XL,addr
2596723831,housenumber,13,addr
2596723998,source,BAG,regular
2596723998,city,Rijswijk,addr
2596723998,street,Jaagpad,addr
2596723998,date,2014-10-30,source
2596723998,postcode,2288CM,addr
2596723998,housenumber,130,addr
2596724068,source,BAG,regular
2596724068,city,Delft,addr
2596724068,street,Hendrick de Keyserweg,addr
2596724068,date,2014-10-30,source
2596724068,postcode,2612KC,addr
2596724068,housenumber,133,addr
2596724119,source,BAG,regular
2596724119,city,Delft,addr
2596724119,street,Hendrick de Keyserweg,addr
2596724119,date,2014-10-30,source
2596724119,postcode,2612KC,addr
2596724119,housenumber,137,addr
2596724220,source,BAG,regular
2596724220,city,Delft,addr
2596724220,street,Celebesstraat,addr
2596724220,date,2014-10-30,source
2596724220,postcode,2612AK,addr
2596724220,housenumber,14,addr
2596724592,source,BAG,regular
2596724592,city,Delft,addr
2596724592,street,Molukkenstraat,addr
2596724592,date,2014-10-30,source
2596724592,postcode,2612EC,addr
2596724592,housenumber,14,addr
2596724716,source,BAG,regular
2596724716,city,Delft,addr
2596724716,street,Van Renswoudestraat,addr
2596724716,date,2014-10-30,source
2596724716,postcode,2612HX,addr
2596724716,housenumber,14,addr
2596724771,source,BAG,regular
2596724771,city,Delft,addr
2596724771,street,Sint Jorisweg,addr
2596724771,date,2014-10-30,source
2596724771,postcode,2612EV,addr
2596724771,housenumber,142,addr
2596724825,source,BAG,regular
2596724825,city,Delft,addr
2596724825,street,Oostsingel,addr
2596724825,date,2014-10-30,source
2596724825,postcode,2612HJ,addr
2596724825,housenumber,146,addr
2596724876,source,BAG,regular
2596724876,city,Delft,addr
2596724876,street,Oostblok,addr
2596724876,date,2014-10-30,source
2596724876,postcode,2612KN,addr
2596724876,housenumber,149,addr
2596724955,source,BAG,regular
2596724955,city,Delft,addr
2596724955,street,Gerard van Loonstraat,addr
2596724955,date,2014-10-30,source
2596724955,postcode,2612HV,addr
2596724955,housenumber,15,addr
2596725056,source,BAG,regular
2596725056,city,Delft,addr
2596725056,street,Schietglas,addr
2596725056,date,2014-10-30,source
2596725056,postcode,2614SP,addr
2596725056,housenumber,15,addr
2596725317,source,BAG,regular
2596725317,city,Rijswijk,addr
2596725317,street,Pauwhof,addr
2596725317,date,2014-10-30,source
2596725317,postcode,2289BL,addr
2596725317,housenumber,150,addr
2596725596,source,BAG,regular
2596725596,city,Rijswijk,addr
2596725596,street,Delftweg,addr
2596725596,date,2014-10-30,source
2596725596,postcode,2289BG,addr
2596725596,housenumber,153,addr
2596725766,source,BAG,regular
2596725766,city,Delft,addr
2596725766,street,Oostblok,addr
2596725766,date,2014-10-30,source
2596725766,postcode,2612PG,addr
2596725766,housenumber,156,addr
2596725822,source,BAG,regular
2596725822,city,Delft,addr
2596725822,street,Esdoornlaan,addr
2596725822,date,2014-10-30,source
2596725822,postcode,2612TA,addr
2596725822,housenumber,15A,addr
2596725981,source,BAG,regular
2596725981,city,Delft,addr
2596725981,street,Knuttelstraat,addr
2596725981,date,2014-10-30,source
2596725981,postcode,2613XX,addr
2596725981,housenumber,16,addr
2596726332,source,BAG,regular
2596726332,city,Delft,addr
2596726332,street,Sumatrastraat,addr
2596726332,date,2014-10-30,source
2596726332,postcode,2612AM,addr
2596726332,housenumber,16,addr
2596726646,source,BAG,regular
2596726646,city,Delft,addr
2596726646,street,Oude IJsbaan,addr
2596726646,date,2014-10-30,source
2596726646,postcode,2612ND,addr
2596726646,housenumber,161,addr
2596727207,source,BAG,regular
2596727207,city,Delft,addr
2596727207,street,Oostsingel,addr
2596727207,date,2014-10-30,source
2596727207,postcode,2612HK,addr
2596727207,housenumber,165,addr
2596727605,source,BAG,regular
2596727605,city,Rijswijk,addr
2596727605,street,Pauwhof,addr
2596727605,date,2014-10-30,source
2596727605,postcode,2289BM,addr
2596727605,housenumber,169,addr
2596727896,source,BAG,regular
2596727896,city,Delft,addr
2596727896,street,Groene Zoom,addr
2596727896,date,2014-10-30,source
2596727896,postcode,2614TT,addr
2596727896,housenumber,17,addr
2596728218,source,BAG,regular
2596728218,city,Delft,addr
2596728218,street,Storklaan,addr
2596728218,date,2014-10-30,source
2596728218,postcode,2613XS,addr
2596728218,housenumber,17,addr
2596728304,source,BAG,regular
2596728304,city,Delft,addr
2596728304,street,Hendrick de Keyserweg,addr
2596728304,date,2014-10-30,source
2596728304,postcode,2612KD,addr
2596728304,housenumber,171,addr
2596728360,source,BAG,regular
2596728360,city,Delft,addr
2596728360,street,Van Adrichemstraat,addr
2596728360,date,2014-10-30,source
2596728360,postcode,2614BM,addr
2596728360,housenumber,175,addr
2596728421,source,BAG,regular
2596728421,city,Delft,addr
2596728421,street,Oostsingel,addr
2596728421,date,2014-10-30,source
2596728421,postcode,2612HL,addr
2596728421,housenumber,179E,addr
2596728746,source,BAG,regular
2596728746,city,Delft,addr
2596728746,street,Javastraat,addr
2596728746,date,2014-10-30,source
2596728746,postcode,2612AR,addr
2596728746,housenumber,18,addr
2596729014,source,BAG,regular
2596729014,city,Rijswijk,addr
2596729014,street,Sniplaan,addr
2596729014,date,2014-10-30,source
2596729014,postcode,2289EM,addr
2596729014,housenumber,18,addr
2596729346,source,BAG,regular
2596729346,city,Delft,addr
2596729346,street,Van Adrichemstraat,addr
2596729346,date,2014-10-30,source
2596729346,postcode,2614BM,addr
2596729346,housenumber,181,addr
2596729636,source,BAG,regular
2596729636,city,Rijswijk,addr
2596729636,street,Jaagpad,addr
2596729636,date,2014-10-30,source
2596729636,postcode,2288CS,addr
2596729636,housenumber,188,addr
2596729907,source,BAG,regular
2596729907,city,Delft,addr
2596729907,street,Jan Verkoljestraat,addr
2596729907,date,2014-10-30,source
2596729907,postcode,2612XB,addr
2596729907,housenumber,19,addr
2596730228,source,BAG,regular
2596730228,city,Delft,addr
2596730228,street,Van Oldenbarneveltstraat,addr
2596730228,date,2014-10-30,source
2596730228,postcode,2628TT,addr
2596730228,housenumber,19,addr
2596730544,source,BAG,regular
2596730544,city,Delft,addr
2596730544,street,Oostblok,addr
2596730544,date,2014-10-30,source
2596730544,postcode,2612KP,addr
2596730544,housenumber,195,addr
2596730861,source,BAG,regular
2596730861,city,Delft,addr
2596730861,street,Vrijenbanselaan,addr
2596730861,date,2014-10-30,source
2596730861,postcode,2612CK,addr
2596730861,housenumber,1B,addr
2596731150,source,BAG,regular
2596731150,city,Delft,addr
2596731150,street,Esdoornlaan,addr
2596731150,date,2014-10-30,source
2596731150,postcode,2612TD,addr
2596731150,housenumber,2,addr
2596731435,source,BAG,regular
2596731435,city,Delft,addr
2596731435,street,Oostplein,addr
2596731435,date,2014-10-30,source
2596731435,postcode,2628EE,addr
2596731435,housenumber,2,addr
2596731705,source,BAG,regular
2596731705,city,Delft,addr
2596731705,street,Van der Haertstraat,addr
2596731705,date,2014-10-30,source
2596731705,postcode,2613ZB,addr
2596731705,housenumber,2,addr
2596731917,source,BAG,regular
2596731917,city,Delft,addr
2596731917,street,Heemskerkstraat,addr
2596731917,date,2014-10-30,source
2596731917,postcode,2613AL,addr
2596731917,housenumber,20,addr
2596732384,source,BAG,regular
2596732384,city,Delft,addr
2596732384,street,Sabangstraat,addr
2596732384,date,2014-10-30,source
2596732384,postcode,2612BK,addr
2596732384,housenumber,20,addr
2596732868,source,BAG,regular
2596732868,city,Delft,addr
2596732868,street,Delfgauwseweg,addr
2596732868,date,2014-10-30,source
2596732868,postcode,2628EX,addr
2596732868,housenumber,202,addr
2596733379,source,BAG,regular
2596733379,city,Delft,addr
2596733379,street,Balistraat,addr
2596733379,date,2014-10-30,source
2596733379,postcode,2612ED,addr
2596733379,housenumber,21,addr
2596734022,source,BAG,regular
2596734022,city,Delft,addr
2596734022,street,Odulphusstraat,addr
2596734022,date,2014-10-30,source
2596734022,postcode,2612PN,addr
2596734022,housenumber,21,addr
2596734265,source,BAG,regular
2596734265,city,Delft,addr
2596734265,street,Brasserskade,addr
2596734265,date,2014-10-30,source
2596734265,postcode,2612CJ,addr
2596734265,housenumber,210,addr
2596734511,source,BAG,regular
2596734511,city,Delft,addr
2596734511,street,Boeroestraat,addr
2596734511,date,2014-10-30,source
2596734511,postcode,2612GE,addr
2596734511,housenumber,22,addr
2596734795,source,BAG,regular
2596734795,city,Delft,addr
2596734795,street,Maria van Oosterwijckstraat,addr
2596734795,date,2014-10-30,source
2596734795,postcode,2612XC,addr
2596734795,housenumber,22,addr
2596735051,source,BAG,regular
2596735051,city,Delft,addr
2596735051,street,Van der Madestraat,addr
2596735051,date,2014-10-30,source
2596735051,postcode,2612RC,addr
2596735051,housenumber,22,addr
2596735292,source,BAG,regular
2596735292,city,Delft,addr
2596735292,street,Bonairestraat,addr
2596735292,date,2014-10-30,source
2596735292,postcode,2612GW,addr
2596735292,housenumber,23,addr
2596735561,source,BAG,regular
2596735561,city,Rijswijk,addr
2596735561,street,Pauwhof,addr
2596735561,date,2014-10-30,source
2596735561,postcode,2289BH,addr
2596735561,housenumber,23,addr
2596735946,source,BAG,regular
2596735946,city,Delft,addr
2596735946,street,Van Kinschotstraat,addr
2596735946,date,2014-10-30,source
2596735946,postcode,2614XS,addr
2596735946,housenumber,232,addr
2596736411,source,BAG,regular
2596736411,city,Delft,addr
2596736411,street,Frederik Hendrikstraat,addr
2596736411,date,2014-10-30,source
2596736411,postcode,2628TB,addr
2596736411,housenumber,24,addr
2596736631,source,BAG,regular
2596736631,city,Delft,addr
2596736631,street,Prins Mauritsstraat,addr
2596736631,date,2014-10-30,source
2596736631,postcode,2628ST,addr
2596736631,housenumber,24,addr
2596736856,source,BAG,regular
2596736856,city,Delft,addr
2596736856,street,Insulindeweg,addr
2596736856,date,2014-10-30,source
2596736856,postcode,2612EM,addr
2596736856,housenumber,242,addr
2596737108,source,BAG,regular
2596737108,city,Delft,addr
2596737108,street,Borneostraat,addr
2596737108,date,2014-10-30,source
2596737108,postcode,2612AC,addr
2596737108,housenumber,25,addr
2596737340,source,BAG,regular
2596737340,city,Delft,addr
2596737340,street,Prins Mauritsstraat,addr
2596737340,date,2014-10-30,source
2596737340,postcode,2628SR,addr
2596737340,housenumber,25,addr
2596737528,source,BAG,regular
2596737528,city,Delft,addr
2596737528,street,Van Kinschotstraat,addr
2596737528,date,2014-10-30,source
2596737528,postcode,2614XT,addr
2596737528,housenumber,254,addr
2596737921,source,BAG,regular
2596737921,city,Delft,addr
2596737921,street,Goudenregenlaan,addr
2596737921,date,2014-10-30,source
2596737921,postcode,2612VT,addr
2596737921,housenumber,26,addr
2596738103,source,BAG,regular
2596738103,city,Rijswijk,addr
2596738103,street,Sionsweg,addr
2596738103,date,2014-10-30,source
2596738103,postcode,2286KL,addr
2596738103,housenumber,26,addr
2596738333,source,BAG,regular
2596738333,city,Delft,addr
2596738333,street,Van Kinschotstraat,addr
2596738333,date,2014-10-30,source
2596738333,postcode,2614XT,addr
2596738333,housenumber,268,addr
2596738540,source,BAG,regular
2596738540,city,Delft,addr
2596738540,street,Meermanstraat,addr
2596738540,date,2014-10-30,source
2596738540,postcode,2614AG,addr
2596738540,housenumber,27,addr
2596738692,source,BAG,regular
2596738692,city,Delft,addr
2596738692,street,Van Adrichemstraat,addr
2596738692,date,2014-10-30,source
2596738692,postcode,2614BP,addr
2596738692,housenumber,271,addr
2596738753,source,BAG,regular
2596738753,city,Delft,addr
2596738753,street,Kastanjewetering,addr
2596738753,date,2014-10-30,source
2596738753,postcode,2614KE,addr
2596738753,housenumber,28,addr
2596739008,source,BAG,regular
2596739008,city,Delft,addr
2596739008,street,Van Lodensteynstraat,addr
2596739008,date,2014-10-30,source
2596739008,postcode,2612SE,addr
2596739008,housenumber,28,addr
2596739300,source,BAG,regular
2596739300,city,Delft,addr
2596739300,street,Delfgauwseweg,addr
2596739300,date,2014-10-30,source
2596739300,postcode,2628EG,addr
2596739300,housenumber,29,addr
2596739487,source,BAG,regular
2596739487,city,Delft,addr
2596739487,street,Van Assendelftstraat,addr
2596739487,date,2014-10-30,source
2596739487,postcode,2612JA,addr
2596739487,housenumber,29,addr
2596739543,source,BAG,regular
2596739543,city,Delft,addr
2596739543,street,Kalverbos,addr
2596739543,date,2014-10-30,source
2596739543,postcode,2611XW,addr
2596739543,housenumber,2A,addr
2596739663,source,BAG,regular
2596739663,city,Delft,addr
2596739663,street,Bankastraat,addr
2596739663,date,2014-10-30,source
2596739663,postcode,2612AE,addr
2596739663,housenumber,3,addr
2596739968,source,BAG,regular
2596739968,city,Delft,addr
2596739968,street,Koepoortstraat,addr
2596739968,date,2014-10-30,source
2596739968,postcode,2612HS,addr
2596739968,housenumber,3,addr
2596740389,source,BAG,regular
2596740389,city,Delft,addr
2596740389,street,Stille Putten,addr
2596740389,date,2014-10-30,source
2596740389,postcode,2612KS,addr
2596740389,housenumber,3,addr
2596740744,source,BAG,regular
2596740744,city,Delft,addr
2596740744,street,Fabritiusstraat,addr
2596740744,date,2014-10-30,source
2596740744,postcode,2612HP,addr
2596740744,housenumber,30,addr
2596740804,source,BAG,regular
2596740804,city,Delft,addr
2596740804,street,Sint Jorisweg,addr
2596740804,date,2014-10-30,source
2596740804,postcode,2612GA,addr
2596740804,housenumber,30,addr
2596740855,source,BAG,regular
2596740855,city,Delft,addr
2596740855,street,Archipellaan,addr
2596740855,date,2014-10-30,source
2596740855,postcode,2612GB,addr
2596740855,housenumber,31,addr
2596740905,source,BAG,regular
2596740905,city,Delft,addr
2596740905,street,Rembrandtstraat,addr
2596740905,date,2014-10-30,source
2596740905,postcode,2612XL,addr
2596740905,housenumber,31,addr
2596740959,source,BAG,regular
2596740959,city,Delft,addr
2596740959,street,Teding van Berkhoutlaan,addr
2596740959,date,2014-10-30,source
2596740959,postcode,2614AV,addr
2596740959,housenumber,31B,addr
2596741063,source,BAG,regular
2596741063,city,Delft,addr
2596741063,street,Oude IJsbaan,addr
2596741063,date,2014-10-30,source
2596741063,postcode,2612NG,addr
2596741063,housenumber,32,addr
2596741118,source,BAG,regular
2596741118,city,Delft,addr
2596741118,street,Van Adrichemstraat,addr
2596741118,date,2014-10-30,source
2596741118,postcode,2614BR,addr
2596741118,housenumber,327,addr
2596741168,source,BAG,regular
2596741168,city,Delft,addr
2596741168,street,Rembrandtstraat,addr
2596741168,date,2014-10-30,source
2596741168,postcode,2612XL,addr
2596741168,housenumber,33,addr
2596741241,source,BAG,regular
2596741241,city,Rijswijk,addr
2596741241,street,Fazantlaan,addr
2596741241,date,2014-10-30,source
2596741241,postcode,2289ER,addr
2596741241,housenumber,34,addr
2596741371,source,BAG,regular
2596741371,city,Delft,addr
2596741371,street,Van Assendelftstraat,addr
2596741371,date,2014-10-30,source
2596741371,postcode,2612JD,addr
2596741371,housenumber,34,addr
2596741566,source,BAG,regular
2596741566,city,Delft,addr
2596741566,street,Kopkas,addr
2596741566,date,2014-10-30,source
2596741566,postcode,2614SB,addr
2596741566,housenumber,35,addr
2596741623,source,BAG,regular
2596741623,city,Delft,addr
2596741623,street,Prins Mauritsstraat,addr
2596741623,date,2014-10-30,source
2596741623,postcode,2628SR,addr
2596741623,housenumber,35A,addr
2596741685,source,BAG,regular
2596741685,city,Delft,addr
2596741685,street,Prins Mauritsstraat,addr
2596741685,date,2014-10-30,source
2596741685,postcode,2628ST,addr
2596741685,housenumber,36,addr
2596741738,source,BAG,regular
2596741738,city,Delft,addr
2596741738,street,De Genestetstraat,addr
2596741738,date,2014-10-30,source
2596741738,postcode,2612RL,addr
2596741738,housenumber,37,addr
2596741851,source,BAG,regular
2596741851,city,Delft,addr
2596741851,street,Van der Haertstraat,addr
2596741851,date,2014-10-30,source
2596741851,postcode,2613ZA,addr
2596741851,housenumber,37,addr
2596741991,source,BAG,regular
2596741991,city,Delft,addr
2596741991,street,Maria Duystlaan,addr
2596741991,date,2014-10-30,source
2596741991,postcode,2612ST,addr
2596741991,housenumber,38,addr
2596742041,source,BAG,regular
2596742041,city,Delft,addr
2596742041,street,Bonairestraat,addr
2596742041,date,2014-10-30,source
2596742041,postcode,2612GX,addr
2596742041,housenumber,39,addr
2596742091,source,BAG,regular
2596742091,city,Delft,addr
2596742091,street,Waterblok,addr
2596742091,date,2014-10-30,source
2596742091,postcode,2612KX,addr
2596742091,housenumber,39,addr
2596742306,source,BAG,regular
2596742306,city,Delft,addr
2596742306,street,Cornelis Musiusstraat,addr
2596742306,date,2014-10-30,source
2596742306,postcode,2612PH,addr
2596742306,housenumber,4,addr
2596742360,source,BAG,regular
2596742360,city,Rijswijk,addr
2596742360,street,Leeuweriklaan,addr
2596742360,date,2014-10-30,source
2596742360,postcode,2289EG,addr
2596742360,housenumber,4,addr
2596742710,source,BAG,regular
2596742710,city,Delft,addr
2596742710,street,Spiekmanstraat,addr
2596742710,date,2014-10-30,source
2596742710,postcode,2628VE,addr
2596742710,housenumber,4,addr
2596743347,source,BAG,regular
2596743347,city,Rijswijk,addr
2596743347,street,Fazantlaan,addr
2596743347,date,2014-10-30,source
2596743347,postcode,2289ER,addr
2596743347,housenumber,40,addr
2596743869,source,BAG,regular
2596743869,city,Delft,addr
2596743869,street,Van Lodensteynstraat,addr
2596743869,date,2014-10-30,source
2596743869,postcode,2612SG,addr
2596743869,housenumber,40,addr
2596744313,source,BAG,regular
2596744313,city,Delft,addr
2596744313,street,Teding van Berkhoutlaan,addr
2596744313,date,2014-10-30,source
2596744313,postcode,2614AW,addr
2596744313,housenumber,41,addr
2596744411,source,BAG,regular
2596744411,city,Rijswijk,addr
2596744411,street,Nachtegaallaan,addr
2596744411,date,2014-10-30,source
2596744411,postcode,2289EH,addr
2596744411,housenumber,42,addr
2596744585,source,BAG,regular
2596744585,city,Delft,addr
2596744585,street,Hendrick de Keyserweg,addr
2596744585,date,2014-10-30,source
2596744585,postcode,2612KA,addr
2596744585,housenumber,43,addr
2596744743,source,BAG,regular
2596744743,city,Delft,addr
2596744743,street,Hendrick de Keyserweg,addr
2596744743,date,2014-10-30,source
2596744743,postcode,2612KH,addr
2596744743,housenumber,44,addr
2596744918,source,BAG,regular
2596744918,city,Delft,addr
2596744918,street,Wilgenlaan,addr
2596744918,date,2014-10-30,source
2596744918,postcode,2612TL,addr
2596744918,housenumber,44,addr
2596745247,source,BAG,regular
2596745247,city,Delft,addr
2596745247,street,Vrijenbanselaan,addr
2596745247,date,2014-10-30,source
2596745247,postcode,2612CL,addr
2596745247,housenumber,45,addr
2596745616,source,BAG,regular
2596745616,city,Delft,addr
2596745616,street,Stalpaert van der Wieleweg,addr
2596745616,date,2014-10-30,source
2596745616,postcode,2612SX,addr
2596745616,housenumber,46,addr
2596745740,source,BAG,regular
2596745740,city,Delft,addr
2596745740,street,Van Adrichemstraat,addr
2596745740,date,2014-10-30,source
2596745740,postcode,2614BJ,addr
2596745740,housenumber,47,addr
2596745800,source,BAG,regular
2596745800,city,Delft,addr
2596745800,street,Persijnlaan,addr
2596745800,date,2014-10-30,source
2596745800,postcode,2614AB,addr
2596745800,housenumber,48,addr
2596745855,source,BAG,regular
2596745855,city,Delft,addr
2596745855,street,Odulphusstraat,addr
2596745855,date,2014-10-30,source
2596745855,postcode,2612PP,addr
2596745855,housenumber,49,addr
2596746056,source,BAG,regular
2596746056,city,Rijswijk,addr
2596746056,street,van Hardenbroeklaan,addr
2596746056,date,2014-10-30,source
2596746056,postcode,2288CC,addr
2596746056,housenumber,4h,addr
2596746344,source,BAG,regular
2596746344,city,Delft,addr
2596746344,street,Freibergstraat,addr
2596746344,date,2014-10-30,source
2596746344,postcode,2612BT,addr
2596746344,housenumber,5,addr
2596746601,source,BAG,regular
2596746601,city,Delft,addr
2596746601,street,Oostsingel,addr
2596746601,date,2014-10-30,source
2596746601,postcode,2612HB,addr
2596746601,housenumber,5,addr
2596746862,source,BAG,regular
2596746862,city,Delft,addr
2596746862,street,Vijver Noord,addr
2596746862,date,2014-10-30,source
2596746862,postcode,2613ZN,addr
2596746862,housenumber,5,addr
2596747166,source,BAG,regular
2596747166,city,Delft,addr
2596747166,street,Prins Mauritsstraat,addr
2596747166,date,2014-10-30,source
2596747166,postcode,2628SV,addr
2596747166,housenumber,50,addr
2596747412,source,BAG,regular
2596747412,city,Delft,addr
2596747412,street,Oude IJsbaan,addr
2596747412,date,2014-10-30,source
2596747412,postcode,2612NB,addr
2596747412,housenumber,51,addr
2596747969,source,BAG,regular
2596747969,city,Delft,addr
2596747969,street,Oudraadtweg,addr
2596747969,date,2014-10-30,source
2596747969,postcode,2612SN,addr
2596747969,housenumber,52,addr
2596748490,source,BAG,regular
2596748490,city,Delft,addr
2596748490,street,Meermanstraat,addr
2596748490,date,2014-10-30,source
2596748490,postcode,2614AH,addr
2596748490,housenumber,53,addr
2596748816,source,BAG,regular
2596748816,city,Delft,addr
2596748816,street,Nassaulaan,addr
2596748816,date,2014-10-30,source
2596748816,postcode,2628GJ,addr
2596748816,housenumber,54,addr
2596749093,source,BAG,regular
2596749093,city,Delft,addr
2596749093,street,Javastraat,addr
2596749093,date,2014-10-30,source
2596749093,postcode,2612AP,addr
2596749093,housenumber,55,addr
2596749359,source,BAG,regular
2596749359,city,Delft,addr
2596749359,street,Hoogenhouckstraat,addr
2596749359,date,2014-10-30,source
2596749359,postcode,2614BX,addr
2596749359,housenumber,56,addr
2596749614,source,BAG,regular
2596749614,city,Delft,addr
2596749614,street,Elzenlaan,addr
2596749614,date,2014-10-30,source
2596749614,postcode,2612VW,addr
2596749614,housenumber,57,addr
2596749865,source,BAG,regular
2596749865,city,Delft,addr
2596749865,street,Brasserskade,addr
2596749865,date,2014-10-30,source
2596749865,postcode,2612CA,addr
2596749865,housenumber,57K,addr
2596750116,source,BAG,regular
2596750116,city,Delft,addr
2596750116,street,Tweemolentjeskade,addr
2596750116,date,2014-10-30,source
2596750116,postcode,2612XX,addr
2596750116,housenumber,58,addr
2596750369,source,BAG,regular
2596750369,city,Delft,addr
2596750369,street,Van der Haertstraat,addr
2596750369,date,2014-10-30,source
2596750369,postcode,2613ZA,addr
2596750369,housenumber,59,addr
2596750628,source,BAG,regular
2596750628,city,Rijswijk,addr
2596750628,street,Eksterpad,addr
2596750628,date,2014-10-30,source
2596750628,postcode,2289ET,addr
2596750628,housenumber,6,addr
2596750844,source,BAG,regular
2596750844,city,Delft,addr
2596750844,street,Meidoornlaan,addr
2596750844,date,2014-10-30,source
2596750844,postcode,2612TR,addr
2596750844,housenumber,6,addr
2596751122,source,BAG,regular
2596751122,city,Delft,addr
2596751122,street,Van Assendelftstraat,addr
2596751122,date,2014-10-30,source
2596751122,postcode,2612JD,addr
2596751122,housenumber,6,addr
2596751401,source,BAG,regular
